,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
12079,570298371140939776,negative,1.0,Late Flight,1.0,American,,djjohnpayne,,0,"@AmericanAir if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2015-02-24 11:05:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada),1
12081,570298117544906754,negative,1.0,Late Flight,0.659,American,,ELLLORRAC,,0,@AmericanAir still waiting for a flight... I should get my money back,,2015-02-24 11:04:01 -0800,,Central Time (US & Canada),1
12085,570297070998974464,positive,0.6497,,0.0,American,,rakugojon,,0,@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.,,2015-02-24 10:59:51 -0800,San Francisco,London,1
12089,570296572375900160,positive,1.0,,,American,,TheVirtualJosh,,0,"@AmericanAir yes yes yes,so glad to be headed home!",,2015-02-24 10:57:53 -0800,,,1
12090,570295981985681409,negative,1.0,Can't Tell,0.6569,American,,ferraro__rocher,,0,@AmericanAir don't worry. I'll be sending a letter with what I expect from you for compensation. I fly twice a week w/you guys...for now,,2015-02-24 10:55:32 -0800,"Plano, TX",Mountain Time (US & Canada),1
12097,570292403309035520,neutral,1.0,,,American,,pbpinftworth,,0,@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),"[32.82813261, -97.25115941]",2015-02-24 10:41:19 -0800,"DFW, TX",Central Time (US & Canada),1
12098,570291431195205633,negative,1.0,Late Flight,0.6849,American,,JesicaLSantos,,0,"@AmericanAir i ordered it as i always do. But on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",,2015-02-24 10:37:27 -0800,NY (Globetrotter.ExBonaerense),,1
12100,570290552169734144,neutral,0.6808,,,American,,saianel,,0,"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",,2015-02-24 10:33:57 -0800,Texas,Mountain Time (US & Canada),1
12101,570290337169739776,negative,0.6539,Bad Flight,0.3303,American,,SusieBarre,,0,@AmericanAir I need a flight out tonight. Isn't there anything else?,,2015-02-24 10:33:06 -0800,,,1
12109,570287747643998208,negative,1.0,Lost Luggage,1.0,American,,jacquelinewins6,,0,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",,2015-02-24 10:22:49 -0800,,,1
12110,570287638084763648,negative,1.0,Cancelled Flight,0.6857,American,,THE_amandajean,,0,@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed,,2015-02-24 10:22:23 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada),1
12111,570287271234174976,neutral,1.0,,,American,,IoanGil,,0,@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,,2015-02-24 10:20:55 -0800,,London,1
12114,570284660510433280,neutral,1.0,,,American,,sammy575,,0,@AmericanAir what's the status of flight 1357 out of sju?,,2015-02-24 10:10:33 -0800,New York,Eastern Time (US & Canada),1
12115,570284482588246016,negative,0.6495,Customer Service Issue,0.6495,American,,mmanny,,0,"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.","[0.0, 0.0]",2015-02-24 10:09:50 -0800,NYC,Eastern Time (US & Canada),1
12117,570284054605639683,negative,1.0,Can't Tell,0.662,American,,chagaga2013,,0,@AmericanAir good care of their customers if anything happen to then take you @Delta  for getting me back to NYC !! Screw you @AmericanAir,"[40.69017276, -73.91646118]",2015-02-24 10:08:08 -0800,new york city,Central Time (US & Canada),1
12125,570281854139572225,negative,1.0,Can't Tell,1.0,American,,EMesaLaw,,0,@AmericanAir don't worry you won't steal my money again,,2015-02-24 09:59:24 -0800,Greater New England Area,Quito,1
12129,570280755252895745,negative,0.7101,Flight Booking Problems,0.7101,American,,traveller5207,,0,"@AmericanAir I am looking for help on USAirways award travel booked for wife and two boys, no seats assigned.",,2015-02-24 09:55:02 -0800,Connecticut,Quito,1
12134,570279653337927680,positive,1.0,,,American,,sundialtours,,0,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",,2015-02-24 09:50:39 -0800,"Astoria, OR",Tijuana,1
12135,570279368766959616,neutral,1.0,,,American,,jjqb1,,0,@AmericanAir These birds could fly to South America for example #Argentina,,2015-02-24 09:49:31 -0800,,Buenos Aires,1
12141,570278644918194176,negative,1.0,Late Flight,1.0,American,,JesicaLSantos,,0,"@AmericanAir flight 65 delayed over 4 hours on 2/22, had no GF meals despite my early request, attendant seat fell on my leg #badservice",,2015-02-24 09:46:38 -0800,NY (Globetrotter.ExBonaerense),,1
12142,570276434763128833,negative,1.0,Flight Attendant Complaints,1.0,American,,StefanNiemczyk,,0,"@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.",,2015-02-24 09:37:51 -0800,,Arizona,1
12145,570276196405125120,negative,1.0,Late Flight,1.0,American,,mwecker,,0,"@AmericanAir Right. But more than two hours Late Flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",,2015-02-24 09:36:55 -0800,"Washington, DC",Eastern Time (US & Canada),1
12150,570275536406253568,neutral,0.6863,,,American,,RobertDwyer,,0,@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,,2015-02-24 09:34:17 -0800,"Wellesley, MA",Eastern Time (US & Canada),1
12153,570275314036649984,negative,1.0,Late Flight,0.3703,American,,susqhb,,0,@AmericanAir None of the #LAX flights into #DFW have been Cancelled Flightled. Those landing before and after ours are fine. Completely arbitrary.,,2015-02-24 09:33:24 -0800,Dallas via NYC via the OC,Central Time (US & Canada),1
12158,570273710210469888,positive,1.0,,,American,,Mtts28,,0,@AmericanAir These are some awesome photos. Thanks for sharing! 😁,,2015-02-24 09:27:02 -0800,Virginia,Eastern Time (US & Canada),1
12159,570272880556011520,positive,1.0,,,American,,ESPartee,,0,"@americanair new plane, #gogo, easy power for laptop, iPhone, just missing a good boat-style swivel cup holder for my #dietcoke #happyflier","[0.0, 0.0]",2015-02-24 09:23:44 -0800,"alexandria, va",Eastern Time (US & Canada),1
12161,570272172679282688,negative,1.0,Cancelled Flight,0.6632,American,,mmanny,,0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,,2015-02-24 09:20:55 -0800,NYC,Eastern Time (US & Canada),1
12162,570272018840428544,neutral,1.0,,,American,,pokecrastinator,,0,@AmericanAir I thought all those planes were retired? #MD80,,2015-02-24 09:20:19 -0800,United States,Mountain Time (US & Canada),1
12167,570271383005085696,negative,1.0,Can't Tell,0.6472,American,,BartonDVM,,0,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,,2015-02-24 09:17:47 -0800,Arkansas,Central Time (US & Canada),1
12169,570270776370311168,negative,1.0,Flight Attendant Complaints,0.6553,American,,BartonDVM,,0,"@AmericanAir You've misunderstood. @USAirways WOULD NOT do a same day flight change for me. The gate agent said, ""NO.""",,2015-02-24 09:15:22 -0800,Arkansas,Central Time (US & Canada),1
12170,570270651996463104,neutral,0.6771,,,American,,krisdelcampo,,0,@AmericanAir Flight 35. I'm on my way.,,2015-02-24 09:14:53 -0800,"Las Vegas, NV",Eastern Time (US & Canada),1
12175,570269633778855936,negative,1.0,Flight Attendant Complaints,0.6503,American,,rqualls,,0,@AmericanAir so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,,2015-02-24 09:10:50 -0800,,,1
12177,570268875872473088,negative,0.6432,Flight Booking Problems,0.3331,American,,SuperGlueMom,,0,@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,,2015-02-24 09:07:49 -0800,Southern Suburbia,Eastern Time (US & Canada),1
12178,570268646544510976,negative,1.0,Customer Service Issue,0.3555,American,,weezerandburnie,,0,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,,2015-02-24 09:06:55 -0800,Belle MO,,1
12179,570268420140244992,negative,1.0,Cancelled Flight,1.0,American,,farfalla818,,0,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,,2015-02-24 09:06:01 -0800,"Plano, Texas",,1
12182,570267608773054464,negative,1.0,Cancelled Flight,0.6774,American,,susqhb,,0,@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,,2015-02-24 09:02:47 -0800,Dallas via NYC via the OC,Central Time (US & Canada),1
12187,570267066919313408,negative,1.0,Bad Flight,0.6721,American,,weezerandburnie,,0,@AmericanAir we have been advised to turn this issue over to the police due to the sexual assult THANK YOU FOR ALLOWING THAT ON YOUR PLANE!,,2015-02-24 09:00:38 -0800,Belle MO,,1
12191,570265919676485632,positive,1.0,,,American,,Runts54,,0,@AmericanAir @dfwairport me too!!  LOVE LIVING SO CLOSE SO I ALWAYS HAVE GREAT VIEWS!,,2015-02-24 08:56:04 -0800,"Euless, Texas",,1
12196,570264948548313088,positive,1.0,,,American,,Runts54,,0,@AmericanAir @dfwairport you 2 together are the best part of flying!,,2015-02-24 08:52:13 -0800,"Euless, Texas",,1
12199,570264550458695680,positive,0.6937,,,American,,towbinator,,0,@AmericanAir I can hardly believe it! Bundle up and stay warm! 😉,,2015-02-24 08:50:38 -0800,United States of America,Eastern Time (US & Canada),1
12203,570263889696305152,neutral,1.0,,,American,,SGomez9606,,0,@AmericanAir can I get a free ticket to Hawaii for being fabulous,,2015-02-24 08:48:00 -0800,Texas,,1
12208,570263313306615810,neutral,1.0,,,American,,beckyw618,,0,"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?",,2015-02-24 08:45:43 -0800,,,1
12209,570263008762601475,neutral,0.6564,,,American,,RayonHarris,,0,@AmericanAir yes they do http://t.co/wCSAZZQPae,,2015-02-24 08:44:30 -0800,,Eastern Time (US & Canada),1
12212,570262096094498816,negative,1.0,Flight Attendant Complaints,1.0,American,,weezerandburnie,,0,@AmericanAir  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern,,2015-02-24 08:40:53 -0800,Belle MO,,1
12215,570261359377698817,neutral,0.6924,,0.0,American,,MeeestarCoke,,0,@AmericanAir please email me at temorris2010@hotmail.com. willing to discuss my experience &amp; give another try would like to speak directly,,2015-02-24 08:37:57 -0800,BK,,1
12217,570261193685749760,negative,1.0,Flight Attendant Complaints,0.3446,American,,weezerandburnie,,0,@AmericanAir since you don't care about what happens to your passengers on your planes we will now be contacting the Police Dept,,2015-02-24 08:37:18 -0800,Belle MO,,1
12220,570259540697948162,positive,0.6454,,0.0,American,,jacquelinewins6,,0,"@AmericanAir 
I still think American Airlines is great...I would just like to be treated better. Loyal customers first, right?",,2015-02-24 08:30:44 -0800,,,1
12221,570259502685151232,positive,0.6236,,,American,,Bishop71Bishop,,0,@AmericanAir if I could fly an md80/dc10 I would be so happy I live that plane so much md80 is love md80 is life.,,2015-02-24 08:30:35 -0800,,,1
12226,570258226819637248,neutral,0.6774,,,American,,AirlineAdviser,,0,@AmericanAir This is very true. Another reason why we stay South in the Winter months of travel http://t.co/fgJbex480D,,2015-02-24 08:25:30 -0800,,,1
12230,570257660123193345,negative,1.0,Bad Flight,0.3614,American,,LibHig,,0,@AmericanAir Any reason why my 1463 flight to Chicago is boarding and I still don't have a seat assignment? Seriously?,,2015-02-24 08:23:15 -0800,,,1
12233,570257258275164160,negative,1.0,Late Flight,1.0,American,,ELLLORRAC,,0,@AmericanAir Flight 2559 it's been delayed every hour since 8:55 am.,,2015-02-24 08:21:39 -0800,,Central Time (US & Canada),1
12237,570255773651099648,positive,0.6607,,,American,,DanJWillis,,0,@AmericanAir well have all day and all the time in the world,,2015-02-24 08:15:45 -0800,my top secret gaming facility,Casablanca,1
12239,570254721140850689,negative,1.0,Can't Tell,0.3579,American,,VeggieWhisperer,,0,"@AmericanAir I'd love to take my seat, but it appears as though someone already has.  #disappointed #upgrademe #wtf http://t.co/9Gx5mMmubb",,2015-02-24 08:11:34 -0800,,Eastern Time (US & Canada),1
12242,570254322694557696,negative,0.6681,Customer Service Issue,0.6681,American,,oobunillaoo,,0,"@AmericanAir just look at RDU airport. please think about the safety of your passengers. we cant get to RDU safely!

http://t.co/wDyEkVB1Ze",,2015-02-24 08:10:00 -0800,usa::fr::uk,London,1
12244,570253919697244160,negative,1.0,Late Flight,1.0,American,,skogsbergh,,0,@AmericanAir The flight was delayed 5 times. Spent almost 40min on the tarmac. I'll reconsider my future flight options.,,2015-02-24 08:08:23 -0800,Lake Arrowhead,,1
12253,570250617379168256,negative,1.0,Customer Service Issue,0.6914,American,,blueswingpark,,0,@AmericanAir and it's not a inconvenience it is a disaster. It's A $500 phone bill from you that you refuse to pay,,2015-02-24 07:55:16 -0800,san francisco califorania,Pacific Time (US & Canada),1
12254,570250566573674496,neutral,0.6616,,0.0,American,,oobunillaoo,,0,@AmericanAir have your experts seen this? this is right at RDU airport. http://t.co/mPliO6DYgn,,2015-02-24 07:55:04 -0800,usa::fr::uk,London,1
12255,570250470289068032,negative,1.0,Customer Service Issue,1.0,American,,blueswingpark,,0,"@AmericanAir stop sending me back to ""customer relations ""I have hand written a letter to them, send in a letter, called them, no help!!",,2015-02-24 07:54:41 -0800,san francisco califorania,Pacific Time (US & Canada),1
12260,570249435029970945,neutral,1.0,,,American,,AmesB89,,0,@AmericanAir do you offer group pricing discounts by any chance?,"[28.02034806, -82.52234293]",2015-02-24 07:50:34 -0800,Largo florida,,1
12261,570249159179145216,neutral,1.0,,,American,,Looluca,,0,@AmericanAir now I understand!!,,2015-02-24 07:49:28 -0800,,Brasilia,1
12267,570247850858147840,negative,0.6707,longlines,0.3377,American,,georgetietjen,,0,@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK,,2015-02-24 07:44:16 -0800,,,1
12271,570246895530078208,neutral,0.6779,,0.0,American,,LSNorwich,,0,@AmericanAir and then wanted to change it to BA for Avios.,,2015-02-24 07:40:29 -0800,,London,1
12283,570243095482261504,neutral,1.0,,,American,,nicole__cooper,,0,"@AmericanAir Traveling with my infant: Do you check the carseat for free? If so, do you provide a bag? Someone told me but wanted to confirm",,2015-02-24 07:25:23 -0800,"Wichita, KS",Central Time (US & Canada),1
12284,570242829294960640,negative,1.0,Late Flight,0.6758,American,,JR_Fett,,0,@AmericanAir now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???,,2015-02-24 07:24:19 -0800,,,1
12285,570242420643917824,negative,1.0,Late Flight,1.0,American,,jeremyleewhite,,0,@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937,"[27.97575376, -82.53714356]",2015-02-24 07:22:42 -0800,,,1
12286,570242205463359488,positive,1.0,,,American,,georgetietjen,,0,@AmericanAir Lets hope it stays that way.Big thanks to your ground/outside crews all across the US the last month. Great FB post yesterday.,,2015-02-24 07:21:51 -0800,,,1
