tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5.69676E+17,negative,1,Can't Tell,0.671,American,,Allieism_,,0,"@AmericanAir just when I thought you guys were done messing up, you make it worse. Your airline ruins hopes and dreams.",,22-02-2015 17:51,"Bay Area, CA",Pacific Time (US & Canada),0
5.69674E+17,negative,0.6991,Flight Booking Problems,0.6991,American,,galen_emery,,0,"@AmericanAir looks like I have. Best I can hope for I guess. It's on us air, so I don't think I'll get miles on Alaska. Which sucks.",,22-02-2015 17:45,"Seattle, WA",Pacific Time (US & Canada),0
5.69674E+17,negative,0.6726,Late Flight,0.6726,American,,nsj,,0,@AmericanAir My wife &amp; infant daughter are on AA3195 ABI-DFW. En route but delayed. Can y’all hold AA1458 to RDU so they can connect?,,22-02-2015 17:44,"Raleigh, NC",Eastern Time (US & Canada),0
5.69672E+17,positive,1,,,American,,Travelingwellfl,,0,@AmericanAir thanks to FA Shawn for spectacular service on FLT 79 LHRDFW and to FA Susan for such a warm engaging onboard welcome,,22-02-2015 17:37,"San Diego, CA",Pacific Time (US & Canada),0
5.69671E+17,negative,1,Late Flight,0.6625,American,,CantankerousCMF,,0,@AmericanAir thanks. Now my carry on that you guys insisted be checked at the gate is missing. Won't be here till Late Flight tomorrow morning.,,22-02-2015 17:31,North of 146th,Indiana (East),0
5.69669E+17,negative,1,Customer Service Issue,1,American,,otisday,,0,@AmericanAir @kaps12 this is an international airline that experienced record profits last quarter. But they can't staff a call center,,22-02-2015 17:24,Pekin,Eastern Time (US & Canada),0
5.69668E+17,neutral,1,,,American,,Mcoltro,,1,@AmericanAir 901 #Miami to #Rio to participate at @RCM_Oficial representing @CisnerosMedia #yourstoryhere,,22-02-2015 17:21,Seat 4B,Eastern Time (US & Canada),0
5.69668E+17,neutral,1,,,American,,MarkZeihenJr,,0,@AmericanAir who's your pick for best picture? I don't want to board your airline until I know,,22-02-2015 17:18,"Milwaukee, WI",Central Time (US & Canada),0
5.69665E+17,negative,0.6701,Late Flight,0.3849,American,,smb510,,0,"@AmericanAir 719. Looks like we are about to get going, finally!",,22-02-2015 17:06,Far From Home,Eastern Time (US & Canada),0
5.69664E+17,negative,1,Customer Service Issue,1,American,,Pumpoclock,,0,@AmericanAir pls tell me how to get a person on the phone asap,,22-02-2015 17:05,Philadelphia,Quito,0
5.69662E+17,negative,1,Customer Service Issue,1,American,,Davitossss,,1,@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,,22-02-2015 16:57,,,0
5.6966E+17,negative,1,Customer Service Issue,0.6775,American,,WishUpon_26,,0,@AmericanAir if this is how you guys work then i will never fly with you guys again.,,22-02-2015 16:46,KY,Eastern Time (US & Canada),0
5.69659E+17,neutral,1,,,American,,JulianaSheldon,,0,@AmericanAir you should be contacting her for a refund - dm me and I will provide phone number,,22-02-2015 16:45,"Los Angeles, CA",Pacific Time (US & Canada),0
5.69659E+17,negative,1,Cancelled Flight,1,American,,WishUpon_26,,0,"@AmericanAir My baggage is lost, my flight Cancelled Flightled and i get no accommodations? Not even to another airline. At least one free hotel?",,22-02-2015 16:43,KY,Eastern Time (US & Canada),0
5.69657E+17,negative,1,Customer Service Issue,1,American,,BioMoneyTrees,,0,@AmericanAir I am honestly in shock how this process and service compares to my other airline experiences. Not really sure what to say...,,22-02-2015 16:37,,Eastern Time (US & Canada),0
5.69657E+17,negative,1,Late Flight,0.6596,American,,Durrant71,,1,"@AmericanAir here we go again #aa106 ""Plane not ready"". Are we going to find the crew run out of time again like last night #shortstaffed",,22-02-2015 16:36,"Canterbury, Kent",Amsterdam,0
5.69657E+17,negative,1,Customer Service Issue,1,American,,DrAndyBaldwin,,0,"@AmericanAir why does your customer service line say ""we are experiencing high call volume"" and then spontaneously hangup on the person?",,22-02-2015 16:35,DC,Eastern Time (US & Canada),0
5.69657E+17,negative,1,Customer Service Issue,1,American,,tomrquicksell,,0,@AmericanAir well its been over 4 hours now and still no one has picked up   try paying overtime and bring in more people,,22-02-2015 16:35,"Tampa, Fl",Eastern Time (US & Canada),0
5.69655E+17,negative,1,Bad Flight,0.3363,American,,point_princess,,0,@AmericanAir any idea what's up with flight AA3181?,,22-02-2015 16:28,"Ann Arbor, MI",,0
5.69655E+17,negative,0.6367,longlines,0.3542,American,,macario2,,0,@AmericanAir sucks!! Teco teco #reclameaqui #TripAdvisor http://t.co/auGJsCmoLu,"[40.64935461, -73.79198785]",22-02-2015 16:27,Pocos de Caldas,Brasilia,0
5.69654E+17,negative,1,longlines,0.69,American,,rafalotto,,0,@AmericanAir 24 hours on the AirPort,,22-02-2015 16:25,São Paulo,Brasilia,0
5.69653E+17,negative,1,Bad Flight,0.3627,American,,Asigottech,,0,"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",,22-02-2015 16:18,everywhere,Helsinki,0
5.69652E+17,negative,0.6451,Cancelled Flight,0.3618,American,,rosieblisss,,0,@AmericanAir yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel,,22-02-2015 16:15,,Eastern Time (US & Canada),0
5.69652E+17,negative,1,Lost Luggage,0.6568,American,,cloop87,,0,@AmericanAir flight from JFK to EGE was cxld after on runway for an hour. Flight moved to 7am but they won't give luggage back. Nice.,,22-02-2015 16:14,"New York, NY",Eastern Time (US & Canada),0
5.69652E+17,negative,1,Late Flight,1,American,,lesleysiu,,0,@AmericanAir delayed for two hours at ORD--&gt;CDG the one time I need to be there to catch a train... 😒,,22-02-2015 16:14,"washington, dc",Eastern Time (US & Canada),0
5.69651E+17,negative,1,Customer Service Issue,1,American,,LIGal19,,0,@AmericanAir not to mention its a three hour wait to get an agent on the phone.,,22-02-2015 16:14,"ÜT: 40.881241,-73.107717",Quito,0
5.69651E+17,negative,1,Late Flight,1,American,,SandraSSaid,,0,@AmericanAir AA 1657 was also over an hour Late Flight to depart Ohare and now we have no luggage. Not happy standing in a long line at baggage svc,,22-02-2015 16:11,"Brookfield, WI",Eastern Time (US & Canada),0
5.6965E+17,negative,1,Bad Flight,0.3363,American,,redpaintrain,,0,@AmericanAir Stuck on the plane in Charlotte.  Going to miss my connection.  No words from staff. Maybe some damn pretzels?,,22-02-2015 16:09,saint paul,,0
5.6965E+17,negative,1,Flight Attendant Complaints,0.3543,American,,5amantha_marie,,0,"@AmericanAir I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food,nothing.",,22-02-2015 16:06,,Amsterdam,0
5.69649E+17,negative,1,Late Flight,0.6877,American,,natnicc,,0,@AmericanAir flight 1019 I need 2 b on the first flight out frm MIA 2 TPA. I'm extremely irritated. I've been at this airport for 5.5 hrs.,,22-02-2015 16:05,,,0
5.69647E+17,negative,1,Can't Tell,0.701,American,,la_anne,,0,"@AmericanAir @Delta @JetBlue can you help? @SpiritAirlines is in the wrong, stuck in Florida 3days. They need to learn from real airlines.",,22-02-2015 15:56,Global,,0
5.69647E+17,negative,1,Late Flight,0.6762,American,,vanessaannz,,0,@AmericanAir my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,,22-02-2015 15:55,-тнαт νσι¢є ιиѕι∂є уσυя нєα∂,Alaska,0
5.69647E+17,negative,1,Can't Tell,0.6715,American,,219jondn,,0,@AmericanAir why does your RTW planner (spec. Circle Pacific) not let me even plan the demo routes from your website?,,22-02-2015 15:55,"Charlotte, NC | Köln, NRW",Quito,0
5.69646E+17,negative,1,Customer Service Issue,1,American,,SilverStim,,0,@AmericanAir I even went to ticket counter and got no help,,22-02-2015 15:53,,,0
5.69644E+17,negative,1,Flight Attendant Complaints,0.6521,American,,CineDrones,,0,@AmericanAir Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,,22-02-2015 15:46,"Orlando, FL ",Eastern Time (US & Canada),0
5.69644E+17,negative,1,Flight Attendant Complaints,1,American,,andrearothcraig,,0,"@AmericanAir @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",,22-02-2015 15:45,"College Station, TX",Central Time (US & Canada),0
5.69644E+17,neutral,1,,,American,,KiraMercedes_,,0,@AmericanAir what name and department does it come under? Thanks,,22-02-2015 15:44,,London,0
5.69643E+17,negative,1,Customer Service Issue,1,American,,lindseyjerin,,0,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,,22-02-2015 15:40,"Alexandria, VA",Quito,0
5.69643E+17,neutral,0.6668,,0,American,,albertiagustin,,0,@AmericanAir 62 inches !?,,22-02-2015 15:39,SCL,Santiago,0
5.69642E+17,negative,1,Flight Booking Problems,0.3546,American,,Cameratown,,0,@AmericanAir while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,,22-02-2015 15:36,"Boston, MA",Eastern Time (US & Canada),0
5.69642E+17,neutral,1,,,American,,exclusiveaccess,,0,@AmericanAir check your dm pls,,22-02-2015 15:35,in your fav mags & blogs!!!,Eastern Time (US & Canada),0
5.69642E+17,negative,1,Flight Attendant Complaints,0.6654,American,,cwalshnews,,0,@AmericanAir why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,,22-02-2015 15:35,,Pacific Time (US & Canada),0
5.69641E+17,neutral,0.655,,,American,,afeltus,,0,@AmericanAir a guy try right...,,22-02-2015 15:34,Reading MA,Eastern Time (US & Canada),0
5.69641E+17,positive,0.3611,,0,American,,lmaxwell11,,0,"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",,22-02-2015 15:32,O.K.C.,Central Time (US & Canada),0
5.6964E+17,negative,1,Cancelled Flight,0.6948,American,,Hoffbuhr,,0,@AmericanAir you cxl both my flights to/from DFW to CLL w/o notice then treat me like trash on the phone and offer no compensation? WTH?,,22-02-2015 15:29,,Arizona,0
5.69636E+17,negative,1,Customer Service Issue,0.6403,American,,chuneke,,0,"@AmericanAir @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up.",,22-02-2015 15:14,"Nicosia, Cyprus",Athens,0
5.69634E+17,negative,1,Customer Service Issue,0.6664,American,,jadedhippie09,,0,"@AmericanAir while I'm sensitive to this fact, I don't believe that warrants poor service. A little help &amp; compassion goes a long way.",,22-02-2015 15:06,,,0
5.69634E+17,positive,1,,,American,,benkohl,,0,@AmericanAir Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-),,22-02-2015 15:05,"Manhattan, Kansas",Central Time (US & Canada),0
5.69633E+17,negative,1,Late Flight,0.6668,American,,MarciNeedham,,0,"@AmericanAir complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u.",,22-02-2015 15:03,,,0
5.69631E+17,negative,1,Bad Flight,0.7087,American,,Aero0729,,0,@AmericanAir served me rubber pasta covered In sauce that tastes like plastic. Do you have any food for human consumption anymore ?,,22-02-2015 14:54,,,0
5.6963E+17,neutral,0.662,,0,American,,williebikes,,0,@AmericanAir should be seeing this sunset from St. John usvi not philly!! http://t.co/DnDOepquKz,,22-02-2015 14:50,,,0
5.6963E+17,negative,1,Customer Service Issue,0.6681,American,,JulianaSheldon,,0,@AmericanAir she should not only get a refund but also an apology for the deplorable service.,,22-02-2015 14:50,"Los Angeles, CA",Pacific Time (US & Canada),0
5.69627E+17,negative,1,Flight Booking Problems,1,American,,hovy5019,,0,@AmericanAir Im trying to call and book a reward ticket on one world partners but your automated system wont let me talk to any1.  Great job,,22-02-2015 14:37,,,0
5.69626E+17,negative,1,Customer Service Issue,0.6568,American,,dave_dcollins,,0,@AmericanAir I have been on hold 3 hours.  2 seconds of it with a rude agent.,,22-02-2015 14:34,,,0
5.69624E+17,negative,1,Can't Tell,0.6482,American,,eneyberg,,0,"@AmericanAir please fix your inventory system, Plat upgraded then bumped DOWN after boarding, FA said they made a mistake. AA45 3A➡️8C 😕","[40.64824535, -73.80141955]",22-02-2015 14:24,"Cambridge, Massachusetts",Pacific Time (US & Canada),0
5.69622E+17,negative,1,Customer Service Issue,0.6368,American,,TemlyLouise,,0,"@AmericanAir flight 2470 tomorrow, have no idea if we've been rescheduled and can't fix online? Have to talk to an agent yet no one answers?",,22-02-2015 14:18,,Quito,0
5.69622E+17,negative,1,Customer Service Issue,1,American,,salitron78,,0,@AmericanAir no response to DM or email yet.  customer service?,,22-02-2015 14:16,on @TheJR,Seoul,0
5.69621E+17,negative,1,Lost Luggage,1,American,,CarlosMourino,,0,@AmericanAir After 3 days NO BAGs amazing the way that you neglect customers,,22-02-2015 14:14,,,0
5.69621E+17,negative,1,Late Flight,1,American,,5amantha_marie,,0,@AmericanAir Worst airline ever. We have been stranded for 24 hours because of your 7 hour delay with flight 104 last night.,,22-02-2015 14:12,,Amsterdam,0
5.69621E+17,neutral,1,,,American,,chadkirchner,,0,"@AmericanAir I have an issue that requires a bit more than a tweet to explain, do y’all have an email?","[0.0, 0.0]",22-02-2015 14:11,"Tiffin, Ohio",Eastern Time (US & Canada),0
5.69618E+17,negative,1,Cancelled Flight,0.7021,American,,marystanforddc,,0,"@AmericanAir Flt Cancelled Flighted, rescheduled to bad time. Tried 800# 3hrs. Website states can't do online=useless website. Help?",,22-02-2015 14:02,,Quito,0
5.69618E+17,negative,1,Late Flight,0.7033,American,,MrDisaster,,0,@AmericanAir we're still stucked in the airport. #AADelay #AA919,,22-02-2015 14:02,São Paulo,Brasilia,0
5.69618E+17,negative,1,Customer Service Issue,0.3536,American,,Benje0123,,1,"@AmericanAir really American Airlines , service is Las Vegas is shocking, absolute jokers take your reputation more seriously!",,22-02-2015 14:01,,,0
5.69618E+17,negative,1,Customer Service Issue,1,American,,ejacqui,,1,"@AmericanAir no one received text alerts, automated calls, anything either. Literally no information as to what was happening.",,22-02-2015 14:00,Chicago,Central Time (US & Canada),0
5.69617E+17,negative,1,Flight Booking Problems,0.6604,American,,farfalla818,,0,@AmericanAir the reservation system won't even let us leave our phone #. I have no way to fix that you rebooked me on wrong day!,,22-02-2015 13:57,"Plano, Texas",,0
5.69617E+17,negative,1,Flight Attendant Complaints,0.6702,American,,ejacqui,,0,@AmericanAir there was also not one single person at the counter answering questions for our plane full of confused people. No staff at all.,,22-02-2015 13:55,Chicago,Central Time (US & Canada),0
5.69616E+17,neutral,0.6801,,0,American,,galen_emery,,0,@AmericanAir so how do we get me a person?,,22-02-2015 13:54,"Seattle, WA",Pacific Time (US & Canada),0
5.69615E+17,neutral,0.6535,,0,American,,ChristianRicks,,0,@AmericanAir Can you upgrade (with cash) to Main Cabin Extra after buying an AAdvantage Mileage Saver (using miles)? Can't seem to do it...,,22-02-2015 13:49,"Durham, NC",Eastern Time (US & Canada),0
5.69614E+17,neutral,1,,,American,,CoryStinebrink,,0,@AmericanAir hey guys. DMed you a question about when 500-mile upgrades post after earning. Hope to use tomorrow,,22-02-2015 13:44,"Madison, WI",Central Time (US & Canada),0
5.6961E+17,negative,1,Cancelled Flight,1,American,,SraJackson,,0,"@AmericanAir my itinerary was from EWR TO DALLAS to LA. You Cancelled Flightled my flight, you have my money, find a way to get me there from EWR",,22-02-2015 13:28,New Jersey,Eastern Time (US & Canada),0
5.69609E+17,positive,1,,,American,,BrophySheen,,0,@AmericanAir Nicest people ever flight to Chicago.Thanks David Deane &amp; Norma Sedholm for making me feel comfortable ✈️✈️✈️✈️✈️✈️✈️,,22-02-2015 13:27,New Jersey,,0
